race_id	title	info1	info2	around_dir	around_inout	course_abc
202406050810	オルフェーヴルC(2勝)	['芝右外1600m', '天候:晴', '芝:良', '発走:14:50', '過去のオルフェーヴルC']	['2024年12月22日', '5回中山8日目', '3歳以上2勝クラス', '混', '指', '定量']			
202406050811	第69回有馬記念(GI)	['芝右2500m', '天候:晴', '芝:良', '発走:15:40', '過去の有馬記念']	['2024年12月22日', '5回中山8日目', '3歳以上オープン', '国際', '指', '定量']			
202406050812	フェアウェルS(3勝)	['ダ右1200m', '天候:晴', 'ダート:良', '発走:16:25', '過去のフェアウェルS']	['2024年12月22日', '5回中山8日目', '3歳以上3勝クラス', '混', '指', '定量']			
202406050901	2歳未勝利	['ダ右1200m', '天候:晴', 'ダート:良', '発走:10:05']	['2024年12月28日', '5回中山9日目', '2歳未勝利', '指', '馬齢']			
202406050902	2歳未勝利	['ダ右1800m', '天候:晴', 'ダート:良', '発走:10:35']	['2024年12月28日', '5回中山9日目', '2歳未勝利', '混', '指', '馬齢']			
202406050903	2歳未勝利	['芝右外1600m', '天候:晴', '芝:良', '発走:11:05']	['2024年12月28日', '5回中山9日目', '2歳未勝利', '混', '指', '馬齢']			
202406050904	2歳未勝利	['芝右1800m', '天候:晴', '芝:良', '発走:11:35']	['2024年12月28日', '5回中山9日目', '2歳未勝利', '指', '馬齢']			
202406050905	2歳新馬	['芝右2000m', '天候:晴', '芝:良', '発走:12:25']	['2024年12月28日', '5回中山9日目', '2歳新馬', '混', '指', '馬齢']			
202406050906	2歳新馬	['ダ右1200m', '天候:晴', 'ダート:良', '発走:12:55']	['2024年12月28日', '5回中山9日目', '2歳新馬', '混', '指', '馬齢']			
202406050907	3歳以上1勝クラス	['芝右1800m', '天候:晴', '芝:良', '発走:13:25']	['2024年12月28日', '5回中山9日目', '3歳以上1勝クラス', '混', '指', '定量']			
202406050908	3歳以上1勝クラス	['ダ右1200m', '天候:晴', 'ダート:良', '発走:13:55']	['2024年12月28日', '5回中山9日目', '3歳以上1勝クラス', '指', '定量']			
202406050909	ベストウィッシュC(2勝)	['ダ右1200m', '天候:晴', 'ダート:良', '発走:14:25', '過去のベストウィッシュC']	['2024年12月28日', '5回中山9日目', '3歳以上2勝クラス', '混', '指', '定量']			
202406050910	コントレイルC(2勝)	['ダ右1800m', '天候:晴', 'ダート:良', '発走:15:01', '過去のコントレイルC']	['2024年12月28日', '5回中山9日目', '3歳以上2勝クラス', '混', '指', '定量']			
202406050911	第41回ホープフルステークス(GI)	['芝右2000m', '天候:晴', '芝:良', '発走:15:40', '過去のホープフルステークス']	['2024年12月28日', '5回中山9日目', '2歳オープン', '国際', '牡', '牝', '指', '馬齢']			
202406050912	2024ファイナルS(3勝)	['芝右外1600m', '天候:晴', '芝:良', '発走:16:25', '過去の2024ファイナルS']	['2024年12月28日', '5回中山9日目', '3歳以上3勝クラス', '混', '指', 'ハンデ']			
202407010101	3歳未勝利	['ダ左1400m', '天候:晴', 'ダート:稍重', '発走:09:50']	['2024年3月9日', '1回中京1日目', '3歳未勝利', '指', '馬齢']			
202407010102	3歳未勝利	['芝左1400m', '天候:晴', '芝:良', '発走:10:15']	['2024年3月9日', '1回中京1日目', '3歳未勝利', '牝', '指', '馬齢']			
202407010103	3歳未勝利	['芝左2000m', '天候:晴', '芝:良', '発走:10:45']	['2024年3月9日', '1回中京1日目', '3歳未勝利', '指', '馬齢']			
202407010104	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:稍重', '発走:11:15']	['2024年3月9日', '1回中京1日目', '3歳未勝利', '見習騎手', '馬齢']			
202407010105	3歳未勝利	['芝左1600m', '天候:晴', '芝:良', '発走:12:05']	['2024年3月9日', '1回中京1日目', '3歳未勝利', '指', '馬齢']			
202407010106	3歳1勝クラス	['ダ左1800m', '天候:晴', 'ダート:稍重', '発走:12:35']	['2024年3月9日', '1回中京1日目', '3歳1勝クラス', '混', '特指', '馬齢']			
202407010107	4歳以上1勝クラス	['芝左2200m', '天候:晴', '芝:良', '発走:13:05']	['2024年3月9日', '1回中京1日目', '4歳以上1勝クラス', '指', '定量']			
202407010108	4歳以上1勝クラス	['ダ左1800m', '天候:晴', 'ダート:良', '発走:13:40']	['2024年3月9日', '1回中京1日目', '4歳以上1勝クラス', '混', '指', '定量']			
202407010109	伊良湖特別(2勝)	['ダ左1200m', '天候:曇', 'ダート:良', '発走:14:15', '過去の伊良湖特別']	['2024年3月9日', '1回中京1日目', '4歳以上2勝クラス', '混', '指', '定量']			
202407010110	恋路ケ浜特別(2勝)	['芝左2000m', '天候:曇', '芝:良', '発走:14:50', '過去の恋路ケ浜特別']	['2024年3月9日', '1回中京1日目', '4歳以上2勝クラス', '混', '特指', '定量']			
202407010111	中京スポーツ杯(3勝)	['ダ左1400m', '天候:晴', 'ダート:良', '発走:15:25', '過去の中京スポーツ杯']	['2024年3月9日', '1回中京1日目', '4歳以上3勝クラス', '混', '特指', '定量']			
202407010112	4歳以上1勝クラス	['芝左1400m', '天候:晴', '芝:良', '発走:16:01']	['2024年3月9日', '1回中京1日目', '4歳以上1勝クラス', '牝', '指', '定量']			
202407010201	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:良', '発走:09:50']	['2024年3月10日', '1回中京2日目', '3歳未勝利', '牝', '指', '馬齢']			
202407010202	3歳未勝利	['ダ左1200m', '天候:晴', 'ダート:良', '発走:10:20']	['2024年3月10日', '1回中京2日目', '3歳未勝利', '指', '馬齢']			
202407010203	3歳未勝利	['芝左1400m', '天候:晴', '芝:良', '発走:10:50']	['2024年3月10日', '1回中京2日目', '3歳未勝利', '混', '指', '馬齢']			
202407010204	3歳未勝利	['ダ左1900m', '天候:晴', 'ダート:良', '発走:11:20']	['2024年3月10日', '1回中京2日目', '3歳未勝利', '混', '指', '馬齢']			
202407010205	3歳未勝利	['芝左2200m', '天候:晴', '芝:良', '発走:12:10']	['2024年3月10日', '1回中京2日目', '3歳未勝利', '指', '馬齢']			
202407010206	4歳以上1勝クラス	['ダ左1800m', '天候:晴', 'ダート:良', '発走:12:40']	['2024年3月10日', '1回中京2日目', '4歳以上1勝クラス', '牝', '指', '定量']			
202407010207	4歳以上1勝クラス	['芝左1600m', '天候:晴', '芝:良', '発走:13:10']	['2024年3月10日', '1回中京2日目', '4歳以上1勝クラス', '混', '指', '定量']			
202407010208	4歳以上1勝クラス	['芝左2000m', '天候:晴', '芝:良', '発走:13:40']	['2024年3月10日', '1回中京2日目', '4歳以上1勝クラス', '混', '指', '定量']			
202407010209	岡崎特別(2勝)	['芝左1400m', '天候:晴', '芝:良', '発走:14:15', '過去の岡崎特別']	['2024年3月10日', '1回中京2日目', '4歳以上2勝クラス', '混', '指', 'ハンデ']			
202407010210	昇竜ステークス(OP)	['ダ左1400m', '天候:晴', 'ダート:良', '発走:14:50', '過去の昇竜ステークス']	['2024年3月10日', '1回中京2日目', '3歳オープン', '国際', '特指', '別定']			
202407010211	第60回金鯱賞(GII)	['芝左2000m', '天候:晴', '芝:良', '発走:15:25', '過去の金鯱賞']	['2024年3月10日', '1回中京2日目', '4歳以上オープン', '国際', '指', '別定']			
202407010212	4歳以上1勝クラス	['ダ左1400m', '天候:晴', 'ダート:良', '発走:16:01']	['2024年3月10日', '1回中京2日目', '4歳以上1勝クラス', '指', '定量']			
202407010301	3歳未勝利	['ダ左1200m', '天候:晴', 'ダート:良', '発走:09:50']	['2024年3月16日', '1回中京3日目', '3歳未勝利', '牝', '指', '馬齢']			
202407010302	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:良', '発走:10:15']	['2024年3月16日', '1回中京3日目', '3歳未勝利', '指', '馬齢']			
202407010303	3歳未勝利	['芝左1200m', '天候:晴', '芝:良', '発走:10:45']	['2024年3月16日', '1回中京3日目', '3歳未勝利', '混', '指', '馬齢']			
202407010304	3歳未勝利	['芝左2000m', '天候:晴', '芝:良', '発走:11:15']	['2024年3月16日', '1回中京3日目', '3歳未勝利', '混', '指', '馬齢']			
202407010305	3歳未勝利	['ダ左1900m', '天候:晴', 'ダート:良', '発走:12:05']	['2024年3月16日', '1回中京3日目', '3歳未勝利', '指', '馬齢']			
202407010306	4歳以上1勝クラス	['芝左2000m', '天候:晴', '芝:良', '発走:12:35']	['2024年3月16日', '1回中京3日目', '4歳以上1勝クラス', '牝', '指', '定量']			
202407010307	4歳以上1勝クラス	['芝左2000m', '天候:晴', '芝:良', '発走:13:05']	['2024年3月16日', '1回中京3日目', '4歳以上1勝クラス', '指', '定量']			
202407010308	4歳以上1勝クラス	['芝左1600m', '天候:晴', '芝:良', '発走:13:40']	['2024年3月16日', '1回中京3日目', '4歳以上1勝クラス', '指', '定量']			
202407010309	弥富特別(2勝)	['ダ左1900m', '天候:晴', 'ダート:良', '発走:14:15', '過去の弥富特別']	['2024年3月16日', '1回中京3日目', '4歳以上2勝クラス', '混', '指', 'ハンデ']			
202407010310	豊橋ステークス(3勝)	['芝左1600m', '天候:晴', '芝:良', '発走:14:50', '過去の豊橋ステークス']	['2024年3月16日', '1回中京3日目', '4歳以上3勝クラス', '混', '牝', '特指', '定量']			
202407010311	第38回中スポ賞ファルコンS(GIII)	['芝左1400m', '天候:晴', '芝:良', '発走:15:25', '過去の中スポ賞ファルコンS']	['2024年3月16日', '1回中京3日目', '3歳オープン', '国際', '特指', '馬齢']			
202407010312	4歳以上1勝クラス	['ダ左1400m', '天候:晴', 'ダート:良', '発走:16:01']	['2024年3月16日', '1回中京3日目', '4歳以上1勝クラス', '牝', '指', '定量']			
202407010401	3歳未勝利	['ダ左1800m', '天候:曇', 'ダート:良', '発走:09:50']	['2024年3月17日', '1回中京4日目', '3歳未勝利', '牝', '指', '馬齢']			
202407010402	3歳未勝利	['ダ左1400m', '天候:曇', 'ダート:良', '発走:10:20']	['2024年3月17日', '1回中京4日目', '3歳未勝利', '混', '指', '馬齢']			
202407010403	3歳未勝利	['芝左2000m', '天候:曇', '芝:良', '発走:10:50']	['2024年3月17日', '1回中京4日目', '3歳未勝利', '牝', '指', '馬齢']			
202407010404	3歳未勝利	['芝左1600m', '天候:曇', '芝:良', '発走:11:20']	['2024年3月17日', '1回中京4日目', '3歳未勝利', '指', '馬齢']			
202407010405	3歳未勝利	['芝左2000m', '天候:曇', '芝:良', '発走:12:10']	['2024年3月17日', '1回中京4日目', '3歳未勝利', '見習騎手', '馬齢']			
202407010406	4歳以上1勝クラス	['ダ左1900m', '天候:曇', 'ダート:良', '発走:12:40']	['2024年3月17日', '1回中京4日目', '4歳以上1勝クラス', '指', '定量']			
202407010407	4歳以上1勝クラス	['芝左1400m', '天候:曇', '芝:良', '発走:13:10']	['2024年3月17日', '1回中京4日目', '4歳以上1勝クラス', '混', '指', '定量']			
202407010408	4歳以上1勝クラス	['ダ左1800m', '天候:曇', 'ダート:良', '発走:13:40']	['2024年3月17日', '1回中京4日目', '4歳以上1勝クラス', '指', '定量']			
202407010409	フローラルウォーク賞(1勝)	['芝左1600m', '天候:曇', '芝:良', '発走:14:15', '過去のフローラルウォーク賞']	['2024年3月17日', '1回中京4日目', '3歳1勝クラス', '混', '特指', '馬齢']			
202407010410	熱田特別(2勝)	['芝左1400m', '天候:曇', '芝:良', '発走:14:50', '過去の熱田特別']	['2024年3月17日', '1回中京4日目', '4歳以上2勝クラス', '牝', '指', '定量']			
202407010411	名古屋城ステークス(OP)	['ダ左1800m', '天候:小雨', 'ダート:良', '発走:15:25', '過去の名古屋城ステークス']	['2024年3月17日', '1回中京4日目', '4歳以上オープン', '国際', '特指', '別定']			
202407010412	4歳以上1勝クラス	['ダ左1200m', '天候:小雨', 'ダート:良', '発走:16:01']	['2024年3月17日', '1回中京4日目', '4歳以上1勝クラス', '混', '指', '定量']			
202407010501	3歳未勝利	['ダ左1800m', '天候:雨', 'ダート:稍重', '発走:09:50']	['2024年3月23日', '1回中京5日目', '3歳未勝利', '牝', '指', '馬齢']			
202407010502	3歳未勝利	['芝左1400m', '天候:雨', '芝:重', '発走:10:20']	['2024年3月23日', '1回中京5日目', '3歳未勝利', '指', '馬齢']			
202407010503	3歳未勝利	['ダ左1400m', '天候:雨', 'ダート:重', '発走:10:50']	['2024年3月23日', '1回中京5日目', '3歳未勝利', '指', '馬齢']			
202407010504	3歳未勝利	['芝左1600m', '天候:雨', '芝:重', '発走:11:20']	['2024年3月23日', '1回中京5日目', '3歳未勝利', '混', '指', '馬齢']			
202407010505	3歳未勝利	['芝左2200m', '天候:雨', '芝:重', '発走:12:10']	['2024年3月23日', '1回中京5日目', '3歳未勝利', '混', '指', '馬齢']			
202407010506	3歳未勝利	['ダ左1900m', '天候:雨', 'ダート:重', '発走:12:40']	['2024年3月23日', '1回中京5日目', '3歳未勝利', '見習騎手', '馬齢']			
202407010507	4歳以上1勝クラス	['芝左1600m', '天候:雨', '芝:重', '発走:13:10']	['2024年3月23日', '1回中京5日目', '4歳以上1勝クラス', '牝', '指', '定量']			
202407010508	4歳以上1勝クラス	['ダ左1400m', '天候:雨', 'ダート:重', '発走:13:40']	['2024年3月23日', '1回中京5日目', '4歳以上1勝クラス', '混', '指', '定量']			
202407010509	金山特別(1勝)	['芝左2000m', '天候:小雨', '芝:重', '発走:14:15', '過去の金山特別']	['2024年3月23日', '1回中京5日目', '4歳以上1勝クラス', '指', '定量']			
202407010510	熊野特別(2勝)	['芝左2200m', '天候:小雨', '芝:重', '発走:14:50', '過去の熊野特別']	['2024年3月23日', '1回中京5日目', '4歳以上2勝クラス', '混', '特指', '定量']			
202407010511	伊勢ステークス(3勝)	['ダ左1900m', '天候:小雨', 'ダート:重', '発走:15:25', '過去の伊勢ステークス']	['2024年3月23日', '1回中京5日目', '4歳以上3勝クラス', '混', '指', 'ハンデ']			
202407010512	4歳以上1勝クラス	['ダ左1200m', '天候:曇', 'ダート:重', '発走:16:01']	['2024年3月23日', '1回中京5日目', '4歳以上1勝クラス', '指', '定量']			
202407010601	3歳未勝利	['ダ左1200m', '天候:曇', 'ダート:重', '発走:10:05']	['2024年3月24日', '1回中京6日目', '3歳未勝利', '指', '馬齢']			
202407010602	3歳未勝利	['芝左2000m', '天候:小雨', '芝:重', '発走:10:35']	['2024年3月24日', '1回中京6日目', '3歳未勝利', '牝', '指', '馬齢']			
202407010603	3歳未勝利	['ダ左1800m', '天候:小雨', 'ダート:重', '発走:11:05']	['2024年3月24日', '1回中京6日目', '3歳未勝利', '混', '指', '馬齢']			
202407010604	3歳未勝利	['芝左2000m', '天候:小雨', '芝:重', '発走:11:35']	['2024年3月24日', '1回中京6日目', '3歳未勝利', '指', '馬齢']			
202407010605	4歳以上1勝クラス	['芝左1600m', '天候:小雨', '芝:重', '発走:12:25']	['2024年3月24日', '1回中京6日目', '4歳以上1勝クラス', '指', '定量']			
202407010606	4歳以上1勝クラス	['ダ左1800m', '天候:小雨', 'ダート:重', '発走:12:55']	['2024年3月24日', '1回中京6日目', '4歳以上1勝クラス', '混', '指', '定量']			
202407010607	4歳以上1勝クラス	['芝左2200m', '天候:小雨', '芝:重', '発走:13:25']	['2024年3月24日', '1回中京6日目', '4歳以上1勝クラス', '混', '指', '定量']			
202407010608	4歳以上1勝クラス	['芝左1200m', '天候:小雨', '芝:重', '発走:13:55']	['2024年3月24日', '1回中京6日目', '4歳以上1勝クラス', '混', '指', '定量']			
202407010609	大寒桜賞(1勝)	['芝左2200m', '天候:小雨', '芝:重', '発走:14:25', '過去の大寒桜賞']	['2024年3月24日', '1回中京6日目', '3歳1勝クラス', '混', '特指', '馬齢']			
202407010610	ロードカナロアC(2勝)	['ダ左1800m', '天候:小雨', 'ダート:重', '発走:15:01', '過去のロードカナロアC']	['2024年3月24日', '1回中京6日目', '4歳以上2勝クラス', '混', '指', '定量']			
202407010611	第54回高松宮記念(GI)	['芝左1200m', '天候:小雨', '芝:重', '発走:15:40', '過去の高松宮記念']	['2024年3月24日', '1回中京6日目', '4歳以上オープン', '国際', '指', '定量']			
202407010612	鈴鹿特別(2勝)	['ダ左1400m', '天候:小雨', 'ダート:重', '発走:16:25', '過去の鈴鹿特別']	['2024年3月24日', '1回中京6日目', '4歳以上2勝クラス', '混', '指', '定量']			
202407020101	障害3歳以上未勝利	['障芝3000m', '天候:晴', '芝:良', '発走:10:01']	['2024年8月10日', '2回中京1日目', '障害3歳以上未勝利', '混', '定量']			
202407020102	2歳未勝利	['ダ左1200m', '天候:晴', 'ダート:良', '発走:10:35']	['2024年8月10日', '2回中京1日目', '2歳未勝利', '混', '指', '馬齢']			
202407020103	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:良', '発走:11:05']	['2024年8月10日', '2回中京1日目', '3歳未勝利', '牝', '指', '馬齢']			
202407020104	障害3歳以上オープン	['障芝3300m', '天候:晴', '芝:良', '発走:11:35']	['2024年8月10日', '2回中京1日目', '障害3歳以上オープン', '混', '別定']			
202407020105	2歳新馬	['芝左1200m', '天候:晴', '芝:良', '発走:12:25']	['2024年8月10日', '2回中京1日目', '2歳新馬', '混', '指', '馬齢']			
202407020106	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:良', '発走:12:55']	['2024年8月10日', '2回中京1日目', '3歳未勝利', '混', '指', '馬齢']			
202407020107	3歳未勝利	['芝左1200m', '天候:晴', '芝:良', '発走:13:25']	['2024年8月10日', '2回中京1日目', '3歳未勝利', '混', '指', '馬齢']			
202407020108	3歳以上1勝クラス	['ダ左1800m', '天候:晴', 'ダート:良', '発走:13:55']	['2024年8月10日', '2回中京1日目', '3歳以上1勝クラス', '混', '指', '定量']			
202407020109	木曽川特別(2勝)	['芝左2000m', '天候:晴', '芝:良', '発走:14:25', '過去の木曽川特別']	['2024年8月10日', '2回中京1日目', '3歳以上2勝クラス', '混', '特指', '定量']			
202407020110	日進特別(2勝)	['ダ左1800m', '天候:晴', 'ダート:良', '発走:15:01', '過去の日進特別']	['2024年8月10日', '2回中京1日目', '3歳以上2勝クラス', '混', '指', '定量']			
202407020111	関ケ原ステークス(3勝)	['芝左2000m', '天候:晴', '芝:良', '発走:15:35', '過去の関ケ原ステークス']	['2024年8月10日', '2回中京1日目', '3歳以上3勝クラス', '混', '指', 'ハンデ']			
202407020112	3歳以上1勝クラス	['ダ左1400m', '天候:晴', 'ダート:良', '発走:16:15']	['2024年8月10日', '2回中京1日目', '3歳以上1勝クラス', '混', '指', '定量']			
202407020201	2歳未勝利	['芝左1600m', '天候:晴', '芝:良', '発走:10:01']	['2024年8月11日', '2回中京2日目', '2歳未勝利', '混', '指', '馬齢']			
202407020202	3歳未勝利	['ダ左1200m', '天候:晴', 'ダート:良', '発走:10:35']	['2024年8月11日', '2回中京2日目', '3歳未勝利', '混', '指', '馬齢']			
202407020203	3歳未勝利	['芝左2000m', '天候:晴', '芝:良', '発走:11:05']	['2024年8月11日', '2回中京2日目', '3歳未勝利', '混', '指', '馬齢']			
202407020204	3歳未勝利	['ダ左1900m', '天候:晴', 'ダート:良', '発走:11:35']	['2024年8月11日', '2回中京2日目', '3歳未勝利', '指', '馬齢']			
202407020205	2歳新馬	['芝左2000m', '天候:晴', '芝:良', '発走:12:25']	['2024年8月11日', '2回中京2日目', '2歳新馬', '指', '馬齢']			
202407020206	3歳未勝利	['ダ左1400m', '天候:晴', 'ダート:良', '発走:12:55']	['2024年8月11日', '2回中京2日目', '3歳未勝利', '指', '馬齢']			
202407020207	3歳以上1勝クラス	['芝左2000m', '天候:晴', '芝:良', '発走:13:25']	['2024年8月11日', '2回中京2日目', '3歳以上1勝クラス', '混', '指', '定量']			
202407020208	3歳以上1勝クラス	['ダ左1800m', '天候:晴', 'ダート:良', '発走:13:55']	['2024年8月11日', '2回中京2日目', '3歳以上1勝クラス', '指', '定量']			
202407020209	鞍ケ池特別(1勝)	['芝左1600m', '天候:晴', '芝:良', '発走:14:25', '過去の鞍ケ池特別']	['2024年8月11日', '2回中京2日目', '3歳以上1勝クラス', '混', '特指', '定量']			
202407020210	三河ステークス(3勝)	['ダ左1800m', '天候:晴', 'ダート:良', '発走:15:01', '過去の三河ステークス']	['2024年8月11日', '2回中京2日目', '3歳以上3勝クラス', '混', '特指', '定量']			
202407020211	第60回小倉記念(GIII)	['芝左2000m', '天候:晴', '芝:良', '発走:15:35', '過去の小倉記念']	['2024年8月11日', '2回中京2日目', '3歳以上オープン', '国際', '特指', 'ハンデ']			
202407020212	知多特別(2勝)	['芝左1200m', '天候:晴', '芝:良', '発走:16:15', '過去の知多特別']	['2024年8月11日', '2回中京2日目', '3歳以上2勝クラス', '混', '指', '定量']			
202407020301	2歳未勝利	['芝左1200m', '天候:晴', '芝:良', '発走:10:01']	['2024年8月17日', '2回中京3日目', '2歳未勝利', '混', '指', '馬齢']			
202407020302	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:良', '発走:10:35']	['2024年8月17日', '2回中京3日目', '3歳未勝利', '牝', '指', '馬齢']			
202407020303	3歳未勝利	['ダ左1900m', '天候:晴', 'ダート:良', '発走:11:05']	['2024年8月17日', '2回中京3日目', '3歳未勝利', '混', '指', '馬齢']			
202407020304	3歳未勝利	['ダ左1200m', '天候:晴', 'ダート:良', '発走:11:35']	['2024年8月17日', '2回中京3日目', '3歳未勝利', '牝', '指', '馬齢']			
202407020305	2歳新馬	['芝左1400m', '天候:晴', '芝:良', '発走:12:25']	['2024年8月17日', '2回中京3日目', '2歳新馬', '指', '馬齢']			
202407020306	2歳新馬	['ダ左1800m', '天候:晴', 'ダート:良', '発走:12:55']	['2024年8月17日', '2回中京3日目', '2歳新馬', '混', '指', '馬齢']			
202407020307	3歳未勝利	['芝左1600m', '天候:晴', '芝:良', '発走:13:25']	['2024年8月17日', '2回中京3日目', '3歳未勝利', '混', '指', '馬齢']			
202407020308	3歳以上1勝クラス	['ダ左1800m', '天候:晴', 'ダート:良', '発走:13:55']	['2024年8月17日', '2回中京3日目', '3歳以上1勝クラス', '混', '指', '定量']			
202407020309	御在所特別(1勝)	['芝左2000m', '天候:晴', '芝:良', '発走:14:25', '過去の御在所特別']	['2024年8月17日', '2回中京3日目', '3歳以上1勝クラス', '特指', '定量']			
202407020310	四日市特別(2勝)	['ダ左1400m', '天候:晴', 'ダート:良', '発走:15:01', '過去の四日市特別']	['2024年8月17日', '2回中京3日目', '3歳以上2勝クラス', '混', '指', '定量']			
202407020311	豊明ステークス(3勝)	['芝左1400m', '天候:晴', '芝:良', '発走:15:35', '過去の豊明ステークス']	['2024年8月17日', '2回中京3日目', '3歳以上3勝クラス', '混', '特指', '定量']			
202407020312	3歳以上1勝クラス	['芝左1200m', '天候:晴', '芝:良', '発走:16:15']	['2024年8月17日', '2回中京3日目', '3歳以上1勝クラス', '混', '指', '定量']			
202407020401	障害3歳以上未勝利	['障芝3000m', '天候:晴', '芝:良', '発走:09:50']	['2024年8月18日', '2回中京4日目', '障害3歳以上未勝利', '混', '定量']			
202407020402	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:良', '発走:10:25']	['2024年8月18日', '2回中京4日目', '3歳未勝利', '指', '馬齢']			
202407020403	2歳未勝利	['芝左2000m', '天候:晴', '芝:良', '発走:10:55']	['2024年8月18日', '2回中京4日目', '2歳未勝利', '混', '指', '馬齢']			
202407020404	3歳未勝利	['ダ左1400m', '天候:晴', 'ダート:良', '発走:11:25']	['2024年8月18日', '2回中京4日目', '3歳未勝利', '混', '指', '馬齢']			
202407020405	2歳新馬	['芝左1600m', '天候:晴', '芝:良', '発走:12:15']	['2024年8月18日', '2回中京4日目', '2歳新馬', '牝', '指', '馬齢']			
202407020406	3歳未勝利	['芝左2000m', '天候:晴', '芝:良', '発走:12:45']	['2024年8月18日', '2回中京4日目', '3歳未勝利', '指', '馬齢']			
202407020407	3歳以上1勝クラス	['ダ左1800m', '天候:晴', 'ダート:良', '発走:13:15']	['2024年8月18日', '2回中京4日目', '3歳以上1勝クラス', '牝', '指', '定量']			
202407020408	3歳以上1勝クラス	['ダ左1400m', '天候:晴', 'ダート:良', '発走:13:45']	['2024年8月18日', '2回中京4日目', '3歳以上1勝クラス', '指', '定量']			
202407020409	濃尾特別(2勝)	['ダ左1800m', '天候:晴', 'ダート:良', '発走:14:15', '過去の濃尾特別']	['2024年8月18日', '2回中京4日目', '3歳以上2勝クラス', '牝', '指', '定量']			
202407020410	中京スポニチ賞(2勝)	['芝左1400m', '天候:晴', '芝:良', '発走:14:50', '過去の中京スポニチ賞']	['2024年8月18日', '2回中京4日目', '3歳以上2勝クラス', '混', '特指', '定量']			
202407020411	第60回CBC賞(GIII)	['芝左1200m', '天候:晴', '芝:良', '発走:15:25', '過去のCBC賞']	['2024年8月18日', '2回中京4日目', '3歳以上オープン', '国際', '特指', 'ハンデ']			
202407020412	3歳以上1勝クラス	['ダ左1200m', '天候:晴', 'ダート:良', '発走:16:05']	['2024年8月18日', '2回中京4日目', '3歳以上1勝クラス', '指', '定量']			
202407020501	2歳未勝利	['芝左1600m', '天候:晴', '芝:良', '発走:09:50']	['2024年8月24日', '2回中京5日目', '2歳未勝利', '指', '馬齢']			
202407020502	3歳未勝利	['ダ左1400m', '天候:晴', 'ダート:良', '発走:10:20']	['2024年8月24日', '2回中京5日目', '3歳未勝利', '牝', '指', '馬齢']			
202407020503	3歳未勝利	['ダ左1200m', '天候:晴', 'ダート:良', '発走:10:50']	['2024年8月24日', '2回中京5日目', '3歳未勝利', '指', '馬齢']			
202407020504	第26回小倉サマージャンプ(JGIII)	['障芝3300m', '天候:晴', '芝:良', '発走:11:20', '過去の小倉サマージャンプ']	['2024年8月24日', '2回中京5日目', '障害3歳以上オープン', '混', '別定']			
202407020505	2歳新馬	['芝左1600m', '天候:晴', '芝:良', '発走:12:10']	['2024年8月24日', '2回中京5日目', '2歳新馬', '混', '指', '馬齢']			
202407020506	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:良', '発走:12:40']	['2024年8月24日', '2回中京5日目', '3歳未勝利', '混', '指', '馬齢']			
202407020507	3歳未勝利	['芝左2000m', '天候:晴', '芝:良', '発走:13:10']	['2024年8月24日', '2回中京5日目', '3歳未勝利', '牝', '指', '馬齢']			
202407020508	3歳以上1勝クラス	['ダ左1800m', '天候:晴', 'ダート:良', '発走:13:50']	['2024年8月24日', '2回中京5日目', '3歳以上1勝クラス', '指', '定量']			
202407020509	揖斐川特別(1勝)	['芝左2200m', '天候:晴', '芝:良', '発走:14:15', '過去の揖斐川特別']	['2024年8月24日', '2回中京5日目', '3歳以上1勝クラス', '混', '特指', '定量']			
202407020510	清洲特別(2勝)	['ダ左1200m', '天候:晴', 'ダート:良', '発走:14:50', '過去の清洲特別']	['2024年8月24日', '2回中京5日目', '3歳以上2勝クラス', '混', '指', '定量']			
202407020511	瀬戸ステークス(3勝)	['ダ左1900m', '天候:晴', 'ダート:良', '発走:15:25', '過去の瀬戸ステークス']	['2024年8月24日', '2回中京5日目', '3歳以上3勝クラス', '混', '指', 'ハンデ']			
202407020512	3歳以上1勝クラス	['芝左1400m', '天候:晴', '芝:良', '発走:16:05']	['2024年8月24日', '2回中京5日目', '3歳以上1勝クラス', '牝', '指', '定量']			
202407020601	2歳未勝利	['芝左1400m', '天候:曇', '芝:良', '発走:09:50']	['2024年8月25日', '2回中京6日目', '2歳未勝利', '牝', '指', '馬齢']			
202407020602	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:良', '発走:10:25']	['2024年8月25日', '2回中京6日目', '3歳未勝利', '指', '馬齢']			
202407020603	3歳未勝利	['芝左2200m', '天候:晴', '芝:良', '発走:10:55']	['2024年8月25日', '2回中京6日目', '3歳未勝利', '混', '指', '馬齢']			
202407020604	3歳未勝利	['芝左1400m', '天候:曇', '芝:良', '発走:11:25']	['2024年8月25日', '2回中京6日目', '3歳未勝利', '混', '指', '馬齢']			
