horse_id	date	rank	prize	rank_diff	weather	race_type	course_len	ground_state	agari	race_class	n_horses
2019101714	2024-02-18	2	629.2	0.2	0.0	0	1000	0.0	36.1	5.0	14.0
2019101714	2024-04-28	15	0.0	2.0	0.0	1	1000	0.0	34.9	5.0	16.0
2019101714	2024-07-13	2	628.8	0.6	1.0	0	1000	0.0	35.7	5.0	14.0
2019101714	2024-08-11	11	0.0	2.0	0.0	0	1000	0.0	37.6	5.0	12.0
2019101714	2025-02-01	9	0.0	2.0	3.0	0	1000	1.0	36.3	5.0	14.0
2019101716	2021-10-30	12	0.0	2.8	0.0	1	2000	0.0	37.6	0.0	12.0
2019101716	2022-02-19	1	520.0	0.0	2.0	1	2400	0.0	33.7	1.0	15.0
2019101716	2022-04-02	3	262.6	0.0	0.0	1	2400	0.0	33.6	2.0	8.0
2019101716	2022-05-07	6	0.0	1.0	0.0	1	2200	0.0	35.9		12.0
2019101716	2022-06-26	6	0.0	0.6	0.0	1	2200	0.0	34.7	2.0	14.0
2019101716	2022-08-28	1	1090.3	0.0	0.0	1	2000	0.0	33.9	5.0	7.0
2019101716	2022-10-22	8	0.0	0.7	3.0	1	1800	0.0	34.6	5.0	13.0
2019101716	2023-02-04	1	1140.0	0.0	0.0	1	2000	0.0	34.2	3.0	11.0
2019101716	2023-04-09	11	0.0	0.7	0.0	1	2000	0.0	35.4	4.0	16.0
2019101716	2023-05-07	15	0.0	2.6	3.0	1	2200	3.0	38.6	4.0	15.0
2019101716	2023-06-04	7	0.0	0.3	0.0	1	2000	0.0	33.8	4.0	11.0
2019101716	2023-07-15	6	0.0	0.5	0.0	1	2000	0.0	33.5	4.0	11.0
2019101716	2023-08-13	12	0.0	1.8	0.0	1	2000	0.0	36.0		16.0
2019101716	2023-10-29	4	280.0	0.7	0.0	1	3000	0.0	35.9	4.0	17.0
2019101716	2024-01-06	10	0.0	1.0	0.0	1	3000	0.0	37.7	5.0	13.0
2019101716	2024-02-25	7	0.0	1.5	2.0	1	3000	1.0	37.9	4.0	12.0
2019101716	2024-04-07	6	0.0	0.7	0.0	1	2000	0.0	34.2	4.0	16.0
2019101716	2024-04-21	8	0.0	1.0	2.0	1	1800	2.0	34.1	4.0	9.0
2019101716	2024-06-02	11	0.0	0.4	1.0	1	2000	0.0	35.0	4.0	13.0
2019101716	2024-08-10	6	0.0	2.9	0.0	2	3000	0.0	13.4	1.0	10.0
2019101716	2024-09-22	3	200.0	0.8	1.0	2	3000	0.0	13.5	1.0	13.0
2019101736	2021-07-08	3	42.0	0.3	1.0	0	1100	1.0	38.7	0.0	9.0
2019101736	2021-07-21	8	0.0	1.4	1.0	0	1000	0.0	38.6	1.0	9.0
2019101736	2021-08-05	4	7.0	1.1	0.0	0	1100	0.0	39.8	1.0	11.0
2019101736	2021-08-19	4	14.0	1.5	0.0	0	1200	1.0	38.7	1.0	7.0
2019101736	2021-09-02	3	10.5	0.4	0.0	0	1200	0.0	40.0	1.0	10.0
2019101736	2021-10-08	4	25.0	2.7	0.0	0	1400	0.0	40.6	5.0	10.0
2019101736	2021-10-28	1	50.0	0.0	0.0	0	1400	0.0	40.3		5.0
2019101736	2021-11-11	2	75.0	1.2	0.0	0	1400	0.0	40.2	5.0	8.0
2019101736	2021-11-30	6	0.0	1.0	0.0	0	1600	0.0	40.7	18.0	12.0
2019101736	2021-12-16	1	250.0	0.0	1.0	0	1600	0.0	39.7	5.0	10.0
2019101736	2022-01-18	3	72.0	1.8	1.0	0	1600	0.0	40.3	18.0	12.0
2019101736	2022-02-15	2	160.0	0.2	1.0	0	1800	1.0	41.1	18.0	12.0
2019101736	2022-04-07	2	75.0	0.2	0.0	0	1600	0.0	37.9	18.0	9.0
2019101736	2022-05-04	2	198.0	2.0	0.0	0	2000	0.0	41.0	18.0	12.0
2019101736	2022-06-07	2	297.0	0.0	0.0	0	2000	1.0	39.8	18.0	12.0
2019101736	2022-07-31	1	400.0	0.0	0.0	0	1900	0.0	38.5	18.0	6.0
2019101736	2022-08-25	3	75.0	1.3	1.0	0	1900	0.0	38.2	18.0	12.0
2019101736	2022-10-06	5	20.0	1.0	1.0	0	1900	0.0	39.4	18.0	12.0
2019101736	2022-11-11	1	110.0	0.0	0.0	0	2000	0.0	40.0		8.0
2019101736	2022-12-31	5	35.0	1.6	0.0	0	1900	0.0	40.8	18.0	12.0
2019101736	2023-02-23	2	75.0	1.4	0.0	0	1800	0.0	39.8	18.0	10.0
2019101736	2023-03-23	5	15.0	0.8	3.0	0	1900	1.0	39.5	18.0	9.0
2019101736	2023-05-13	12	0.0	2.9	2.0	0	1800	0.0	40.2	4.0	16.0
2019101736	2023-07-09	14	0.0	3.5	1.0	1	1800	0.0	37.7	4.0	14.0
2019101736	2023-09-18	10	0.0	2.3	0.0	0	1800	0.0	39.9	4.0	16.0
2019101736	2023-10-15	7	0.0	2.8	0.0	0	1800	1.0	39.6	4.0	14.0
2019101736	2023-10-22	9	0.0	1.7	0.0	0	1400	0.0	36.7	4.0	14.0
2019101736	2023-12-03	14	0.0	2.7	0.0	0	1800	0.0	40.8	4.0	16.0
2019101736	2023-12-31	11	0.0	2.4	1.0	0	1900	2.0	38.1	18.0	11.0
2019101736	2024-01-10	5	3.5	1.3	1.0	0	1400	0.0	38.5	5.0	9.0
2019101736	2024-02-06	1	55.0	0.0	0.0	0	1400	2.0	37.5		8.0
2019101736	2024-03-04	1	70.0	0.0	1.0	0	1400	0.0	38.9	5.0	9.0
2019101736	2024-04-05	4	8.0	1.0	1.0	0	1600	0.0	37.8	5.0	9.0
2019101736	2024-04-29	2	28.0	0.0	1.0	0	1400	0.0	38.4		10.0
2019101736	2024-05-23	2	33.3	1.0	1.0	0	1400	0.0	37.3		5.0
2019101736	2024-06-21	1	80.0	0.0	0.0	0	1400	1.0	37.5	5.0	8.0
2019101736	2024-07-19	3	19.0	0.7	1.0	0	1600	0.0	38.8	5.0	10.0
2019101736	2024-08-02	1	95.0	0.0	0.0	0	1400	0.0	38.4	5.0	7.0
2019101736	2024-08-30	2	33.3	0.3	1.0	0	1400	1.0	38.4	5.0	8.0
2019101736	2024-09-13	1	200.0	0.0	0.0	0	1900	0.0	38.0	5.0	8.0
2019101736	2024-10-10	3	19.0	0.8	0.0	0	1800	0.0	40.1	5.0	5.0
2019101736	2024-11-07	3	50.0	1.4	0.0	0	1400	0.0	38.5	5.0	8.0
2019101736	2024-11-29	3	60.0	0.4	0.0	0	1900	0.0	38.7	18.0	10.0
2019101736	2024-12-31	5	50.0	1.7	1.0	0	2500	0.0	40.1	18.0	12.0
2019101736	2025-01-23	7	0.0	2.3	0.0	0	1900	0.0	40.6	18.0	11.0
2019101736	2025-02-07	2	70.0	0.1	1.0	0	1400	0.0	39.6	5.0	9.0
2019101741	2021-06-06	14	0.0	1.5	2.0	1	1400	0.0	36.2	0.0	15.0
2019101741	2021-06-19	6	0.0	0.7	3.0	1	1400	2.0	34.7	1.0	9.0
2019101741	2021-10-10	5	51.0	1.0	1.0	1	1400	0.0	35.7	1.0	16.0
2019101741	2021-11-06	3	130.0	0.1	0.0	1	1200	0.0	35.0	1.0	16.0
2019101741	2021-11-20	15	0.0	2.3	0.0	1	1200	0.0	35.7	1.0	16.0
2019101741	2022-02-12	2	210.0	0.0	0.0	0	1300	1.0	35.2	1.0	15.0
2019101741	2022-03-06	1	520.0	0.0	0.0	0	1200	0.0	38.7	1.0	16.0
2019101741	2022-03-27	4	110.0	0.7	1.0	0	1200	1.0	37.1	2.0	15.0
2019101741	2022-04-24	2	300.0	0.0	2.0	0	1400	0.0	36.8	2.0	16.0
2019101741	2022-05-22	1	750.0	0.0	0.0	0	1400	0.0	35.9	2.0	16.0
2019101741	2022-06-18	1	1546.4	0.0	1.0	0	1400	0.0	36.2	5.0	16.0
2019101741	2022-10-30	10	0.0	1.8	0.0	0	1300	0.0	37.2	4.0	16.0
2019101741	2022-11-13	3	464.6	0.2	1.0	0	1400	0.0	37.7	4.0	14.0
2019101741	2022-11-26	7	0.0	0.9	1.0	0	1400	2.0	35.7	4.0	14.0
2019101741	2023-02-05	2	749.8	0.3	0.0	0	1400	0.0	35.5	4.0	16.0
2019101741	2023-03-11	4	280.0	0.2	0.0	0	1400	0.0	36.0	4.0	16.0
2019101741	2023-05-14	4	280.0	0.3	2.0	0	1400	2.0	36.2	4.0	16.0
2019101741	2023-06-04	5	184.0	0.5	1.0	0	1400	2.0	36.6	4.0	16.0
2019101741	2023-10-15	10	0.0	1.3	1.0	0	1400	3.0	35.9	4.0	14.0
2019101741	2023-11-12	2	749.8	0.5	1.0	0	1400	0.0	36.0	4.0	15.0
2019101741	2023-11-25	3	464.9	0.1	0.0	0	1400	0.0	35.3	4.0	16.0
2019101741	2024-02-04	2	749.6	0.4	1.0	0	1600	0.0	37.1	4.0	16.0
2019101741	2024-03-09	5	184.0	0.7	0.0	0	1400	0.0	36.9	4.0	12.0
2019101741	2024-05-05	6	0.0	1.2	0.0	0	1600	0.0	37.0	4.0	16.0
2019101741	2024-06-09	11	0.0	1.4	1.0	0	1600	0.0	36.4	4.0	16.0
2019101741	2024-07-31	2	525.0	0.3	3.0	0	1600	0.0	39.3	18.0	14.0
2019101741	2024-08-28	6	0.0	1.6	1.0	0	1800	0.0	40.0	18.0	13.0
2019101741	2024-10-16	9	0.0	1.8	1.0	0	1600	0.0	39.8	18.0	16.0
2019101741	2024-11-07	1	700.0	0.0	0.0	0	1400	2.0	37.3	5.0	13.0
2019101741	2024-12-03	1	700.0	0.0	0.0	0	1200	0.0	36.8	5.0	16.0
2019101743	2021-08-14	8	0.0	1.3	3.0	1	1200	3.0	36.2	0.0	16.0
2019101743	2021-09-05	1	510.0	0.0	0.0	1	1200	0.0	35.1	1.0	13.0
2019101743	2021-10-09	7	0.0	0.6	0.0	1	1400	0.0	35.1	2.0	10.0
2019101743	2022-01-22	2	418.0	0.4	0.0	1	1200	0.0	35.1	2.0	13.0
2019101743	2022-02-05	12	0.0	1.0	4.0	1	1200	0.0	35.3	2.0	18.0
2019101743	2022-02-20	14	0.0	1.2	0.0	1	1200	2.0	35.8	2.0	16.0
2019101743	2022-05-28	11	0.0	1.2	0.0	1	1200	0.0	35.8	2.0	16.0
2019101743	2022-07-03	3	190.0	0.3	1.0	1	1200	0.0	34.3	2.0	12.0
2019101743	2022-07-16	10	0.0	1.0	0.0	1	1200	0.0	34.2	2.0	12.0
2019101743	2022-09-03	10	0.0	0.8	1.0	1	1200	1.0	34.4	2.0	15.0
2019101743	2023-01-14	4	120.0	0.3	2.0	1	1200	1.0	35.2	2.0	18.0
2019101743	2023-02-04	13	0.0	0.7	0.0	1	1200	0.0	34.3	2.0	18.0
2019101743	2023-02-26	14	0.0	1.7	0.0	1	1800	0.0	36.6	5.0	15.0
2019101743	2023-04-08	7	0.0	1.2	1.0	1	1200	0.0	34.6	2.0	16.0
2019101743	2023-04-30	13	0.0	1.1	1.0	1	1200	1.0	34.8	2.0	15.0
2019101743	2023-05-14	9	0.0	0.8	2.0	1	1200	2.0	34.2	2.0	13.0
2019101743	2023-08-12	9	0.0	0.5	0.0	1	1200	0.0	34.1	2.0	16.0
2019101743	2023-09-17	10	0.0	0.9	0.0	1	1200	0.0	34.1	2.0	16.0
2019101743	2024-01-13	6	0.0	0.5	0.0	1	1200	0.0	33.7	2.0	18.0
2019101744	2021-12-18	10	0.0	1.1	0.0	1	1400	2.0	37.4	0.0	18.0
2019101744	2022-02-20	4	78.0	1.1	0.0	0	1400	2.0	41.0	1.0	15.0
2019101744	2022-03-13	1	520.0	0.0	1.0	0	1200	0.0	37.9	1.0	15.0
2019101744	2022-06-11	11	0.0	2.9	0.0	0	1000	0.0	37.8	2.0	12.0
2019101744	2022-08-13	9	0.0	2.5	1.0	0	1000	2.0	38.1	2.0	11.0
2019101744	2022-11-12	9	0.0	1.5	0.0	0	1150	0.0	37.2	2.0	16.0
2019101744	2023-01-08	14	0.0	2.3	0.0	0	1200	0.0	40.4	2.0	16.0
2019101744	2023-02-26	18	0.0	2.4	0.0	1	1200	0.0	38.0	2.0	18.0
2019101744	2023-05-18	12	0.0	10.6	0.0	0	1400	0.0	50.5	11.0	12.0
2019101749	2021-07-03	3	180.0	0.5	1.0	0	1150	2.0	37.2	0.0	15.0
2019101749	2021-07-10	2	200.0	0.2	1.0	0	1150	3.0	37.5	1.0	11.0
2019101749	2022-01-09	3	130.0	1.0	0.0	0	1200	0.0	37.7	1.0	15.0
2019101749	2022-01-29	1	520.0	0.0	1.0	0	1400	0.0	37.2	1.0	16.0
2019101749	2022-02-19	6	0.0	0.9	1.0	0	1400	2.0	37.8	2.0	16.0
2019101749	2022-07-09	2	310.0	0.2	1.0	0	1150	2.0	36.5	2.0	16.0
2019101749	2022-07-23	9	0.0	1.6	0.0	0	1150	1.0	37.2	2.0	16.0
2019101749	2022-12-03	9	0.0	1.7	0.0	0	1200	0.0	38.5	2.0	16.0
2019101749	2023-01-08	14	0.0	2.1	0.0	0	1200	0.0	39.0	2.0	16.0
2019101749	2023-01-14	13	0.0	1.4	3.0	0	1200	0.0	37.4	2.0	16.0
2019101749	2023-07-22	7	0.0	1.1	0.0	0	1150	0.0	36.8	2.0	16.0
2019101749	2024-02-25	10	0.0	1.2	2.0	0	1200	2.0	37.1	2.0	16.0
2019101749	2024-03-17	6	0.0	0.8	2.0	0	1200	0.0	37.2	2.0	16.0
2019101749	2024-05-19	2	320.0	0.0	0.0	0	1200	0.0	36.6	2.0	15.0
2019101749	2024-06-16	9	0.0	1.3	0.0	0	1400	0.0	37.4	2.0	16.0
2019101749	2024-10-27	10	0.0	2.0	0.0	0	1200	0.0	38.1	2.0	11.0
2019101749	2024-11-03	6	0.0	1.5	0.0	0	1150	1.0	36.8	2.0	10.0
2019101749	2024-12-10	4	60.0	0.9	0.0	0	1500	0.0	40.8	13.0	14.0
2019101749	2025-01-02	10	0.0	1.7	0.0	0	1500	0.0	40.4	11.0	14.0
2019101749	2025-02-07	2	72.0	0.6	0.0	0	1400	0.0	39.5	11.0	12.0
2019101750	2022-02-13	8	0.0	1.9	2.0	0	1800	0.0	39.5	0.0	16.0
2019101750	2022-02-26	4	78.0	1.3	0.0	0	1800	0.0	39.6	1.0	16.0
2019101750	2022-05-15	1	520.0	0.0	0.0	0	1800	2.0	39.5	1.0	15.0
2019101750	2023-02-25	12	0.0	4.1	1.0	0	1700	2.0	41.7	2.0	12.0
2019101750	2023-09-03	8	0.0	2.7	0.0	0	1800	0.0	40.7	2.0	15.0
2019101750	2023-09-30	13	0.0	2.1	1.0	0	1400	0.0	39.6	2.0	15.0
2019101752	2021-11-13	5	70.0	6.3	0.0	0	1800	2.0	44.1	0.0	10.0
2019101752	2021-12-19	1	510.0	0.0	0.0	0	1800	2.0	38.7	1.0	13.0
2019101752	2022-01-08	8	0.0	1.3	0.0	0	1800	0.0	39.7	2.0	14.0
2019101752	2022-02-12	5	75.0	0.6	0.0	0	1400	0.0	38.1	2.0	16.0
2019101752	2022-05-08	4	110.0	0.5	0.0	0	1400	0.0	38.3	2.0	12.0
2019101752	2022-06-05	2	310.0	0.5	1.0	0	1400	0.0	37.3	2.0	15.0
2019101752	2022-06-26	2	310.0	0.1	0.0	0	1400	0.0	37.2	2.0	16.0
2019101752	2022-07-16	1	770.0	0.0	0.0	0	1700	1.0	37.7	2.0	14.0
2019101752	2022-08-14	8	0.0	1.2	0.0	0	1700	0.0	39.4	5.0	15.0
2019101752	2022-09-03	1	1546.4	0.0	1.0	0	1700	1.0	36.6	5.0	16.0
2019101752	2022-10-16	7	0.0	1.1	0.0	0	1800	0.0	38.6	4.0	15.0
2019101752	2022-11-12	14	0.0	2.9	0.0	0	1800	0.0	40.8	4.0	14.0
2019101752	2023-09-23	11	0.0	1.4	0.0	0	1400	2.0	38.7	4.0	14.0
2019101752	2023-11-05	6	0.0	0.6	0.0	0	1600	0.0	36.5	4.0	13.0
2019101752	2023-11-25	12	0.0	1.5	0.0	0	1400	0.0	37.0	4.0	16.0
2019101753	2022-01-22	3	150.0	1.7	0.0	0	1800	0.0	39.5	0.0	16.0
2019101753	2022-02-12	12	0.0	1.6	0.0	0	1600	1.0	36.7	1.0	15.0
2019101753	2022-04-17	2	210.0	1.1	0.0	0	1700	2.0	38.5	1.0	14.0
2019101753	2022-04-30	3	130.0	0.7	0.0	0	1700	3.0	37.9	1.0	15.0
2019101753	2022-05-29	3	130.0	0.3	0.0	0	1800	2.0	39.5	1.0	14.0
2019101753	2022-06-12	5	52.0	0.5	0.0	0	1600	2.0	36.8	1.0	11.0
2019101753	2022-07-10	3	130.0	1.2	0.0	0	1700	0.0	37.9	1.0	15.0
2019101753	2022-07-23	4	78.0	0.4	1.0	0	1700	1.0	38.2	1.0	15.0
2019101753	2022-08-13	4	78.0	0.7	1.0	0	1800	0.0	38.8	1.0	15.0
2019101753	2022-08-28	2	210.0	0.8	1.0	1	2000	2.0	36.0	1.0	18.0
2019101753	2022-09-04	14	0.0	1.3	0.0	1	2200	0.0	35.7	1.0	18.0
2019101753	2022-12-05	3	13.0	0.6	0.0	0	1500	0.0	39.5	5.0	11.0
2019101753	2022-12-13	1	40.0	0.0	0.0	0	1400	0.0	39.2	12.0	8.0
2019101753	2022-12-31	1	40.0	0.0	0.0	0	1400	0.0	40.7		7.0
2019101753	2023-04-22	5	80.0	0.3	0.0	0	1700	0.0	38.2	2.0	10.0
2019101753	2023-05-14	3	284.4	0.4	0.0	1	2000	0.0	35.3	5.0	12.0
2019101753	2023-06-10	14	0.0	3.5	1.0	0	2100	2.0	40.7	2.0	16.0
2019101753	2023-07-01	14	0.0	2.2	0.0	1	2000	2.0	37.6	2.0	14.0
2019101753	2023-10-22	6	0.0	0.9	1.0	0	1800	1.0	39.8	2.0	13.0
2019101753	2023-11-04	7	0.0	1.4	1.0	0	1700	0.0	39.5	2.0	13.0
2019101753	2023-12-09	6	0.0	1.5	0.0	0	1800	0.0	39.3	2.0	11.0
2019101753	2024-01-13	5	80.0	0.9	1.0	0	1800	0.0	39.3	2.0	16.0
2019101753	2024-02-10	6	0.0	0.8	0.0	0	1400	2.0	37.8	2.0	16.0
2019101753	2024-03-24	8	0.0	2.5	2.0	1	2200	1.0	39.3	2.0	9.0
2019101753	2024-06-22	7	0.0	1.6	0.0	0	1600	1.0	37.3	2.0	16.0
2019101753	2024-08-25	10	0.0	2.9	1.0	0	1800	0.0	39.4	2.0	15.0
2019101753	2024-12-14	3	200.0	0.4	0.0	0	1400	0.0	37.1	2.0	16.0
2019101753	2025-01-06	5	80.0	0.4	1.0	0	1200	0.0	37.7	2.0	16.0
2019101753	2025-02-01	7	0.0	1.0	0.0	0	1400	0.0	37.3	2.0	16.0
2019101759	2021-10-17	1	700.0	0.0	3.0	0	1300	2.0	36.8	0.0	15.0
2019101759	2021-12-19	11	0.0	1.2	1.0	0	1400	1.0	38.3	2.0	16.0
2019101759	2022-02-13	11	0.0	1.2	3.0	0	1600	3.0	36.6	2.0	16.0
2019101759	2022-04-23	5	75.0	1.0	0.0	0	1600	2.0	36.3	2.0	16.0
2019101759	2022-05-08	11	0.0	1.9	1.0	0	1600	0.0	37.3	2.0	13.0
2019101759	2022-10-09	7	0.0	1.6	1.0	0	1600	2.0	36.8	2.0	14.0
2019101759	2022-10-23	2	310.0	0.0	0.0	0	1400	0.0	36.3	2.0	11.0
2019101759	2022-11-20	5	77.0	0.5	1.0	0	1400	0.0	36.1	2.0	16.0
2019101759	2023-01-28	6	0.0	0.7	0.0	0	1400	0.0	37.5	2.0	16.0
2019101759	2023-03-12	4	120.0	0.5	1.0	0	1200	0.0	36.6	2.0	15.0
2019101759	2023-04-01	3	200.0	0.0	0.0	0	1200	0.0	36.2	2.0	16.0
2019101759	2023-04-16	2	320.0	0.4	0.0	0	1200	1.0	35.6	2.0	14.0
2019101759	2023-05-06	1	800.0	0.0	0.0	0	1300	0.0	35.9	2.0	16.0
2019101759	2023-09-24	3	290.0	0.4	0.0	0	1200	2.0	36.7	3.0	16.0
2019101759	2023-10-14	2	460.0	0.1	0.0	0	1300	0.0	35.8	3.0	16.0
2019101759	2023-11-12	5	114.0	1.3	1.0	0	1300	0.0	35.5	3.0	16.0
2019101759	2023-11-25	3	290.0	0.3	0.0	0	1400	0.0	35.7	3.0	16.0
2019101759	2024-02-11	5	114.0	0.7	1.0	0	1400	2.0	36.3	3.0	15.0
2019101759	2024-03-03	3	290.0	0.5	0.0	0	1200	2.0	36.2	3.0	16.0
2019101759	2024-03-31	1	1140.0	0.0	0.0	0	1200	0.0	35.6	3.0	16.0
2019101759	2024-06-02	2	750.0	0.2	2.0	0	1400	1.0	35.1	4.0	16.0
2019101759	2024-10-13	9	0.0	1.2	0.0	0	1400	0.0	36.1	4.0	16.0
2019101759	2024-11-10	6	0.0	1.1	1.0	0	1400	0.0	36.2	4.0	14.0
2019101759	2024-12-07	2	749.6	0.1	0.0	0	1200	0.0	35.8	4.0	16.0
2019101761	2021-05-27	2	56.0	0.9	1.0	0	1700	0.0	41.0	0.0	8.0
2019101761	2021-06-17	3	21.0	0.5	1.0	0	1700	0.0	41.5	1.0	7.0
2019101761	2021-07-14	2	28.0	0.4	1.0	0	1600	2.0	42.1	1.0	7.0
2019101761	2021-08-25	1	50.0	0.0	1.0	0	1700	3.0	40.8	1.0	8.0
2019101761	2021-09-08	2	61.6	0.3	1.0	0	1700	1.0	40.3		7.0
2019101761	2021-10-06	5	15.4	0.8	0.0	0	1600	3.0	40.9		12.0
2019101761	2021-10-31	2	175.0	0.3	1.0	0	1600	2.0	39.3	18.0	9.0
2019101761	2021-12-14	1	250.0	0.0	0.0	0	1600	3.0	38.5	18.0	12.0
2019101761	2022-03-09	12	0.0	2.6	0.0	0	1800	0.0	41.2		16.0
2019101761	2022-04-03	1	300.0	0.0	0.0	0	1600	0.0	39.1	18.0	10.0
2019101761	2022-12-31	9	0.0	4.0	1.0	0	2000	1.0	41.5	18.0	12.0
2019101761	2023-03-27	1	120.0	0.0	0.0	0	1600	1.0	37.6	5.0	11.0
2019101761	2023-04-09	5	17.5	0.7	1.0	0	1600	1.0	38.5	18.0	8.0
2019101761	2023-05-07	8	0.0	1.7	1.0	0	1600	3.0	37.4	18.0	9.0
2019101761	2024-04-26	10	0.0	2.0	1.0	0	1400	1.0	40.5	12.0	11.0
2019101761	2024-05-15	13	0.0	2.5	3.0	0	1400	1.0	40.7	12.0	14.0
2019101761	2024-12-28	15	0.0	2.8	0.0	0	1800	0.0	39.8	3.0	16.0
2019101763	2021-12-12	4	110.0	0.5	1.0	1	1600	0.0	33.9	0.0	16.0
2019101763	2022-01-22	5	52.0	0.5	0.0	1	1600	0.0	36.2	1.0	16.0
2019101763	2022-02-12	9	0.0	1.1	0.0	1	1400	0.0	36.3	1.0	16.0
2019101763	2022-05-15	1	520.0	0.0	0.0	1	1200	0.0	35.2	1.0	16.0
2019101763	2022-05-28	1	1067.1	0.0	0.0	1	1200	0.0	35.3	2.0	16.0
2019101763	2022-06-26	1	1542.9	0.0	1.0	1	1200	0.0	34.8	3.0	15.0
2019101763	2022-12-11	14	0.0	2.2	0.0	1	1200	0.0	36.0	4.0	16.0
2019101763	2023-01-15	9	0.0	0.9	2.0	1	1200	0.0	34.4	4.0	11.0
2019101763	2023-03-11	14	0.0	0.9	0.0	1	1200	0.0	34.8	4.0	16.0
2019101763	2023-05-07	8	0.0	0.9	3.0	1	1000	3.0	35.1	4.0	16.0
2019101763	2023-07-01	11	0.0	0.7	0.0	1	1200	0.0	35.5	4.0	16.0
2019101763	2023-08-12	16	0.0	4.7	0.0	1	1000	0.0	34.8	4.0	16.0
2019101763	2024-01-13	15	0.0	3.5	1.0	0	1200	0.0	39.7	4.0	15.0
2019101763	2024-03-15	9	0.0	5.2	0.0	0	1500	2.0	44.4	5.0	9.0
2019101763	2024-04-05	10	0.0	1.9	1.0	0	900	1.0	38.3	16.0	12.0
2019101763	2024-04-17	9	0.0	3.3	0.0	0	1500	0.0	39.5	5.0	9.0
2019101763	2024-05-06	11	0.0	1.7	1.0	0	900	0.0	37.5	5.0	12.0
2019101763	2024-05-27	7	0.0	3.0	1.0	0	1200	2.0	39.1	14.0	8.0
2019101763	2024-06-12	12	0.0	2.4	0.0	0	900	0.0	38.3	14.0	12.0
2019101763	2024-07-06	7	0.0	1.4	0.0	0	1300	2.0	41.2	5.0	9.0
2019101763	2024-07-20	10	0.0	3.0	0.0	0	1400	2.0	41.5		11.0
2019101763	2024-08-03	8	0.0	3.0	0.0	0	1400	0.0	42.3		8.0
2019101765	2021-12-12	6	0.0	0.8	1.0	1	1600	0.0	35.4	0.0	16.0
2019101765	2022-01-08	5	52.0	0.8	0.0	0	1200	2.0	38.0	1.0	16.0
2019101765	2023-01-01	6	0.0	1.2	0.0	0	1400	0.0	43.1	9.0	10.0
2019101765	2023-02-01	2	32.0	0.1	0.0	0	1400	0.0	40.1	9.0	11.0
2019101765	2023-03-02	2	32.0	0.1	1.0	0	1400	0.0	39.4	9.0	12.0
2019101765	2023-04-07	1	120.0	0.0	3.0	0	1500	2.0	42.0	9.0	11.0
2019101765	2023-05-17	1	100.0	0.0	0.0	0	1400	2.0	40.7	10.0	11.0
2019101765	2023-07-28	1	100.0	0.0	0.0	0	1400	0.0	40.1	10.0	12.0
2019101765	2023-08-22	1	100.0	0.0	1.0	0	1400	2.0	40.0	10.0	8.0
2019101765	2023-12-16	15	0.0	2.0	0.0	0	1200	2.0	38.1	2.0	16.0
2019101765	2024-05-19	9	0.0	0.8	0.0	1	1400	0.0	35.8	2.0	16.0
2019101765	2024-06-08	12	0.0	2.3	0.0	0	1700	0.0	38.5	2.0	14.0
2019101765	2024-06-16	4	120.0	0.2	2.0	1	1200	0.0	34.4	2.0	14.0
2019101765	2024-06-29	2	447.2	0.2	0.0	1	1200	0.0	34.6	5.0	11.0
2019101765	2024-07-13	5	80.0	0.2	0.0	1	1200	0.0	35.3	2.0	13.0
2019101765	2024-10-12	13	0.0	1.2	0.0	1	1200	0.0	34.0	5.0	18.0
2019101765	2024-11-03	15	0.0	1.6	0.0	1	1200	2.0	36.5	2.0	16.0
2019101776	2021-10-24	4	110.0	1.0	0.0	0	1200	3.0	37.6	0.0	15.0
2019101776	2021-11-21	8	0.0	0.7	0.0	0	1150	0.0	38.2	1.0	16.0
2019101776	2022-01-15	1	520.0	0.0	0.0	0	1000	0.0	37.0	1.0	14.0
2019101776	2022-03-05	15	0.0	2.5	0.0	0	1200	0.0	40.9	2.0	16.0
2019101776	2022-04-16	14	0.0	3.3	0.0	1	1200	1.0	38.6	2.0	16.0
2019101776	2022-06-11	6	0.0	1.7	0.0	0	1000	0.0	36.7	2.0	12.0
2019101776	2022-07-09	4	120.0	0.9	1.0	0	1000	0.0	36.8	2.0	12.0
2019101776	2022-08-28	1	770.0	0.0	0.0	0	1000	0.0	35.9	2.0	12.0
2019101776	2022-10-15	18	0.0	2.7	0.0	1	1000	0.0	35.4	5.0	18.0
2019101776	2023-02-04	13	0.0	1.2	0.0	0	1000	2.0	36.7	5.0	14.0
2019101776	2023-05-21	14	0.0	3.1	0.0	0	1200	0.0	41.2	5.0	14.0
2019101776	2023-07-04	1	210.0	0.0	0.0	0	900	0.0	37.1	12.0	9.0
2019101776	2023-07-29	1	270.0	0.0	0.0	0	900	0.0	37.1	14.0	10.0
2019101776	2023-09-14	3	60.0	0.1	0.0	0	900	0.0	37.0	13.0	12.0
2019101776	2023-10-09	4	36.0	0.2	3.0	0	900	3.0	38.1	13.0	12.0
2019101776	2023-11-10	1	300.0	0.0	1.0	0	900	0.0	37.2	14.0	12.0
2019101776	2024-03-13	12	0.0	2.1	0.0	0	900	1.0	39.0	16.0	12.0
2019101776	2024-04-05	1	400.0	0.0	1.0	0	900	1.0	37.1	16.0	12.0
